,created_date,tweets,sentiment
126,2019-05-03,Berkshire Hathaway Takes Stake Amazon $ AMZN $ BRK.A,Neutral
127,2019-05-03,"Unemployment Rate Drops Lowest Rate 50 Years , April Jobs Number Exceeds Forecasts",Neutral
128,2019-05-03,RT @ BenzingaPro : USA Nonfarm Payrolls Apr 263K vs 185K Est ; Prior 196K USA Private Payrolls Apr 236K vs 179K Est ; Prior 182K USA…,Neutral
129,2019-05-03,35 Stocks Moving Friday 's Pre-Market Session $ WW $ OLED $ MELI $ BYND $ SHAK $ X $ MNST $ SY $ FND $ ANET $ CTSH $ LOCO…,Neutral
130,2019-05-03,"Tesla Raises Offering Size , Musk Doubles Purchase $ TSLA",Neutral
131,2019-05-03,"RT @ Aneesh_TRV : IMO , trader long enough & amp ; know trade profitably need ideas morning .…",Negative
132,2019-05-03,# OTD Market History : New York Times Article Suggests Cancer Cure Year 2000 $ CASI $ NYT,Positive
133,2019-05-03,Analysts Rave Zynga 's Q1 ; 'Game Thrones ' Game Launch Likely Coming Q2 $ ZNGA,Negative
134,2019-05-03,"GM Still Riding Strong Truck Demand , 's Down Road ? $ GM",Positive
135,2019-05-03,"Jim Belushi , Hollywood Star Cannabis Farmer",Neutral
136,2019-05-03,n't Feel Like Happy Meal ? Burger King Solution $ MCD $ QSR,Positive
137,2019-05-02,Under Armour Delivers Much-Needed Q1 Sales Beat $ UAA,Neutral
138,2019-05-02,2 New ETFS 'Biblically Responsible Investing ' $ TPLC $ TPHD $ AFL $ AVGO $ CAT $ UNP,Positive
139,2019-05-02,Market Hungry Beyond Meat 's IPO $ BYND,Neutral
140,2019-05-02,"Facebook Bans Alex Jones , Farrakhan , Others $ FB $ TWTR",Neutral
141,2019-05-02,Rapid changes taking place across blockchains digital assets means 's endless amount indus…,Negative
142,2019-05-02,CBS Shares Fall Q1 Sales Miss $ CBS,Neutral
143,2019-05-02,"Shake Shack Heats Up Q1 Sales Beat , Higher 2019 Guidance $ SHAK",Positive
144,2019-05-02,"TerrAscend Receives EU GMP Certification , Starts German Distribution $ TRSSF",Neutral
145,2019-05-02,Analysts Debate Fitbit 's Margin Outlook $ FIT,Positive
146,2019-05-02,Sell-Side Bullish Qualcomm Quarterly Report ; BofA Sees Growth Ahead 5G $ QCOM $ AAPL,Neutral
147,2019-05-02,Canopy Growth Acquires Germany-Based C3 Cannabinoid Compound Company $ 254M $ CGC,Neutral
148,2019-05-02,Paving Way Toward Filling Infrastructure Gaps $ PAVE,Neutral
149,2019-05-02,Square Still Hip ? Street Weighs Outlook Disappoints $ SQ,Neutral
150,2019-05-02,Vistagen Shares Fall Under $ 1 Depression Drug Flunks Midstage Trial $ JNJ $ VTGN,Neutral
151,2019-05-02,"Goldman Sachs Upgrades Arconic Q1 Print , Update Upcoming Business Split $ ARNC",Neutral
152,2019-05-02,Trump : Stephen Moore Withdraws Fed Consideration,Neutral
153,2019-05-02,"Apple 's Services Growth 'Remains Paramount , ' Says Bullish Argus $ AAPL $ QCOM",Neutral
154,2019-05-02,"Federal Reserve Maintains Interest Rates , Cites Sluggish Inflation",Neutral
155,2019-05-02,"RT @ Benzinga : appetite food stocks , Beyond Meat taking veggie burgers whole new level , wants take…",Positive
156,2019-05-02,"Shareholders Sue Madison Square Garden , Say CEO James Dolan Overpaid $ MSG",Neutral
157,2019-05-02,Digital Insurance Innovator Indio Technologies Raises $ 20M,Neutral
158,2019-05-02,3M Acquire Private Medtech Company Acelity $ 6.7B $ MMM,Neutral
159,2019-05-02,"'Great Technology ' AMD Differentiates , CEO Tells Cramer $ AMD $ GOOGL",Positive
