,created_date,tweets,sentiment
99,2019-05-06,n't worry much future Medicare - Read latest @ RJPIII @ RealMoney :,Positive
100,2019-05-06,bullish bearish Goldman Marley Billion Dollar Whale ?,Neutral
101,2019-05-06,Please refer last week 's off charts extensive look n't February 2018 . cogent…,Neutral
102,2019-05-06,RT @ TheStreet : 1 . President tweets 2 . Futures plunge 3 . @ JimCramer breaks down means markets,Negative
103,2019-05-06,Big piece coming,Neutral
104,2019-05-06,thanks kudos ... re-apply take time ...,Positive
105,2019-05-06,feasible takes long time get supply chain right ... .,Positive
106,2019-05-06,"beg pardon , n't bullish",Neutral
107,2019-05-06,"Good , cash , like , take time , pressure buy.. See `` '' run toward health care s…",Positive
108,2019-05-06,'s plan ! !,Neutral
109,2019-05-05,means buy opening . would like see first ... .,Positive
110,2019-05-05,RT @ WaalStraater : @ jimcramer 2008 photo,Neutral
111,2019-05-05,Remember said buying dip ... .well go ! ! !,Neutral
112,2019-05-05,glad good time ... Headed back dinner ! ! @ BarSanMiguelBK,Positive
113,2019-05-05,RT @ WaalStraater : @ jimcramer photo 1997,Neutral
114,2019-05-05,yep,Neutral
115,2019-05-05,art deal ? recognition economy stronger n't need ? ? ?,Neutral
116,2019-05-05,think last week 's plan tha ti hounded hounded . Ca n't start suggesting profits said…,Neutral
117,2019-05-05,RT @ BenBSP : @ GuyAdami @ jimcramer @ davidfaber Looks like guys CORRECT ... trade deal time soon ... China reason do…,Neutral
118,2019-05-05,RT @ dwyerstrategy : @ DougKass @ tomkeene @ jimcramer Set up pause dougie,Neutral
119,2019-05-05,Well feared talked trimming . Uber day tariff $ 200 bill…,Neutral
120,2019-05-05,sounds like deal might off ... fear disastrous Uber deal ...,Negative
121,2019-05-05,"Maybe , many way underinvested dont know quants po…",Positive
122,2019-05-05,"wife , Lisa , prepares pick up surgery collarbone injury checks out Shangh…",Neutral
123,2019-05-05,"Silicon Labs ' CEO Talks @ EricJhonsa IoT , 5G Data Center Opportunities",Negative
124,2019-05-05,RT @ TheStreet : . @ JimCramer 's,Neutral
125,2019-05-05,Always happy take pictures guests @ BarSanMiguelBK # CincoDeMayo2019,Positive
126,2019-05-05,guy ; stock -- fantastic.. wish market would come down could get !,Positive
127,2019-05-05,"wondering going hit @ BarSanMiguelBK today Cinco de Mayo kidding , course ! …",Neutral
128,2019-05-05,MUST watch ...,Neutral
129,2019-05-05,$ CVS certainly valley stock know nothing done change health care either party .,Positive
130,2019-05-05,RT @ TheStreet : 40 years business taught @ JimCramer thing two look stocks heading earnings,Neutral
131,2019-05-05,critics know one knocks ...,Neutral
132,2019-05-05,pure joy ! ! ! @ BarSanMiguelBK many nice patrons ! !,Positive
133,2019-05-04,Always fun @ BarSanMiguelBK,Positive
134,2019-05-04,Glad @ MadMoneyOnCNBC working !,Positive
135,2019-05-04,"Yep , trying raise little cash trade deal underwriters botch Uber ...",Negative
136,2019-05-04,RT @ TheStreet : “ Whether $ BNSF sacrifice volume service improved operating ratio remain seen . Buffett…,Neutral
137,2019-05-04,much complacency ?,Positive
138,2019-05-04,RT @ TheStreet : Miss Buffett say $ WFC ?,Neutral
139,2019-05-04,"RT @ TheStreet : Even old age , Berkshire Hathaway chairman CEO Warren Buffett willing learn others . ⁦ @ KevinCurranRM⁩ takes…",Positive
140,2019-05-04,RT @ TheStreet : little reading @ KevinCurranRM Berkshire breaks lunch,Negative
141,2019-05-04,RT @ TheStreet : . @ JimCramer 's,Neutral
142,2019-05-04,Remember turn JDSU JDS- Uniphase saying went ; Sell Us n't Sue us . call t…,Neutral
143,2019-05-04,think unfair . outright bullish ages . said over over get m…,Negative
144,2019-05-04,someone created one larger subscription based entities without much way resources tel…,Positive
145,2019-05-04,"Wow , day recognition . grateful ... big club call coming up thursday . trial -o…",Positive
146,2019-05-04,"RT @ AdamPlotkin : @ Maxs4152 @ Sarge986 @ bm6894 @ TheStreet @ jimcramer @ renegadestyle @ LaurieInMadison @ marKatRoss Thomas , subscribe Actio…",Neutral
147,2019-05-04,Total agreement ever since recruited fold .,Neutral
148,2019-05-04,RT @ BeckyQuick : Buffett : “ would hesitate one second get 737 Max day ’ recertified . ” # BRK2019,Neutral
149,2019-05-04,,Neutral
150,2019-05-04,RT @ TheStreet : know 's right moment buy popular stock ? # AskCramer :,Positive
151,2019-05-03,"RT @ carlquintanilla : Reflecting $ BYND , @ jimcramer suggests : `` mom pops start thinking , 'It 's easy money . 'm gon na call…",Positive
152,2019-05-03,"RT @ TheStreet : things get 'frothy , ' 's time portfolio trimming . Check out moves @ JimCramer Action Alerts Plu…",Positive
153,2019-05-03,"Nah , guy confused Molycorp Stark Industries",Negative
154,2019-05-03,wowza ! thank,Neutral
155,2019-05-03,RT @ TheStreet : time Google $ GOOGL break out Search Youtube revenue ? @ EricJhonsa breaks down :,Negative
156,2019-05-03,smart,Positive
157,2019-05-03,sold bonds years Goldman actually know selling bonds Goldman ... Let 's stay focused re…,Neutral
158,2019-05-03,RT @ TheStreet : Happy ( almost ) Cinco De Mayo ! Constellation Brands $ STZ CEO Bill Newlands @ TonyTheStreet talked beer business a…,Positive
159,2019-05-03,RT @ TheStreet : Beyond Meat give investors indigestion ? @ JimCramer gives advice $ BYND :,Neutral
160,2019-05-03,RT @ TheStreet : tell ’ time lighten up stocks portfolio…even ones like ? @ JimCramer is…,Neutral
161,2019-05-03,RT @ realmoney : Elon Musk helping fund Tesla 's $ TSLA needs borrowing $ 1.6 billion 2 % form convertible bond offered b…,Neutral
162,2019-05-03,'s like lie impunity ? never Molycorp site google Molycorp wil…,Neutral
163,2019-05-03,"RT @ TheStreet : Yes , @ JimCramer loves $ AMZN stock . mean 's time buy ? necessarily :",Negative
164,2019-05-03,"RT @ Genpact : CEO @ tyagarajan talks earnings , # AI motorsport , tonight 6pm ET @ MadMoneyOnCNBC @ jimcramer . Tune ! …",Neutral
165,2019-05-03,RT @ Zuora : @ CaterpillarInc exactly like # SaaS business ? @ tientzuo breaks down @ jimcramer,Positive
166,2019-05-03,RT @ TheStreet : Headed see Oracle ? @ KevinCurranRM breaks down expect Warren Buffett Berkshire 's big meeting week…,Negative
167,2019-05-03,RT @ TheStreet : Tesla 's blueprint success sit China ? @ JimCramer breaks down $ TSLA 's move raise capital :,Positive
168,2019-05-03,RT @ TheStreet : @ marKatRoss buying discounted TV Walmart say economy ? @ JimCramer talks jobs number :,Neutral
169,2019-05-03,RT @ DougKass : way Warren Buffett deviating value approach purchase $ AMZN . Buffett/Berkshire making sta…,Neutral
170,2019-05-03,much obliged ...,Positive
171,2019-05-03,"Speculators buying Apache , Concho EOG thinking could getting Chevron bid . cheap get play ...",Positive
172,2019-05-03,RT @ TheStreet : $ AAPL mastered blueprint success ?,Positive
173,2019-05-03,RT @ carlquintanilla : @ AlphaBlackwell @ CNBC @ SquawkStreet @ jimcramer Cramer air today literally said 's worried signs froth,Neutral
174,2019-05-03,rally $ FB remains one books.. .I think done really lost handful advertisers,Positive
175,2019-05-03,"RT @ TheStreet : Warren goes shopping , Tesla wants go shopping $ BYND goes beyond expectations . @ JimCramer @ marKatRoss bre…",Positive
176,2019-05-03,"@ elonmusk Congratz capital raise ... well done , well placed ... .",Neutral
177,2019-05-03,$ OXY pays way much money ... silly,Negative
178,2019-05-03,Mad Dash coming up -- standing !,Negative
179,2019-05-03,RT @ carlquintanilla : * Dovish Fed . * 103 months job growth . * IPO 's nearly tripling day . `` anyone believe good to…,Positive
180,2019-05-03,Living dream !,Neutral
